source,metric,human_n,human_mean,human_std,machine_n,machine_mean,machine_std,shapiro_p_human,shapiro_p_machine,t_statistic,t_p_value,u_statistic,u_p_value,cohens_d,effect_size
faketruebr,negemo (Negative Emotions),6,2.874565222404437,2.7033543516537004,6,2.3699409174107227,1.0187526354570795,0.01167975146984604,0.30324881122972147,0.42786333882808286,0.6778185481737596,18.0,1.0,0.2470270138487657,small
faketruebr,anx (Anx),6,0.0,0.0,6,0.7971999383213976,0.632680762141451,,0.07086054818150274,-3.0864429404431073,0.01151354376015944,0.0,0.00277843011009903,-1.7819586625032477,large
faketruebr,anger (Anger),6,1.9188286984797933,2.05421763277968,6,0.6926110264758507,0.42045803567979123,0.29431302684353533,0.9124167037386146,1.4324681122798406,0.18251958052763578,24.0,0.3751171348317355,0.8270358502303211,large
faketruebr,sad (Sad),6,0.228310502283105,0.559244233512141,6,0.13341017759562843,0.20676742410418775,2.072924438498211e-05,0.0018265570171283867,0.38986955136608326,0.7048077517143426,16.0,0.7525537501972419,0.22509129043004678,small
faketruebr,social (Social),6,4.7764269919940086,1.9590241294247195,6,6.069866432623335,2.432242476880656,0.20932846835286695,0.014229109214185891,-1.014471198814105,0.33427410147547143,14.0,0.5887445887445888,-0.5857052197204459,medium
faketruebr,family (Family),6,0.8582706369850732,1.1612269983036143,6,0.32491738203075626,0.42331262402834996,0.06023170454909523,0.08929942331334745,1.057011761817214,0.3153722307174859,21.5,0.6081018934263644,0.6102660252217691,medium
faketruebr,friend (Friends),6,0.5483405483405484,0.9686399103514235,6,0.5847100106321107,0.574930961834146,0.00377834545216279,0.4810240377892455,-0.0790886931743749,0.9385223474038559,14.0,0.5496738785015601,-0.04566187829408107,negligible
faketruebr,female (Female),6,0.7823973937888863,1.6466835496875905,6,0.22792095185034608,0.28204167044109335,0.00026837749118948707,0.10505891485111657,0.8129613893180401,0.4351680067437139,17.0,0.9288589606004443,0.4693634769635426,small
faketruebr,male (Male),6,1.343510956646359,0.9120740429930981,6,0.4371181799030967,0.8515368997250403,0.43832526828020496,0.0009431919504910068,1.7792975077759312,0.10554739593492017,29.0,0.08126226025421077,1.0272778950828643,large
faketruebr,cogproc (Cognitive Processes),6,6.873293737983563,1.657892304867846,6,10.192721396588277,2.946897950804471,0.8874985598277771,0.3093019257906901,-2.404707491860449,0.03701668166754531,5.0,0.04112554112554113,-1.38835851774794,large
faketruebr,insight (Insight),6,1.1283160131748058,1.1096369696260473,6,1.7916417399907554,0.8880151830713447,0.22193275863677958,0.06583936055531336,-1.1432501751303488,0.27956569516304514,10.0,0.2289506814145954,-0.6600557963625936,medium
faketruebr,cause (Causal),6,1.7801001264973806,1.0021530137938417,6,2.8012101859332557,1.1672504456120278,0.30890509310613107,0.6877969925664945,-1.6258064534872694,0.135051445217353,8.0,0.13203463203463203,-0.9386597935711057,large
faketruebr,discrep (Discrepancies),6,1.34235751419737,0.8290978871368073,6,1.7062916480821668,0.5487207597495967,0.8470648910871995,0.8026531803162473,-0.8966244282723066,0.39099352463768505,14.0,0.5887445887445888,-0.5176663550250106,medium
faketruebr,tentat (Tentative),6,1.2286170910207292,1.5117289498462967,6,1.4461609208747068,0.35244590349871274,0.04413585993388022,0.03934706377307815,-0.3432852131633122,0.7384915427951424,7.0,0.09212510369170912,-0.19819581022865634,negligible
